,title,tag,location,description,img,image_count,pid,url
1214,정품) 갤럭시워치4 삼성 메탈 스트랩 실버,"메탈,갤럭시워치4,스트랩,실버",경기도 수원시 팔달구 지동,"2회착입니다
눈으로 보이는거보다 최대한 기스가 잘보이게 촬영했습니다
풀구성품입니다",https://media.bunjang.co.kr/product/170429367_{cnt}_1637333888_w{res}.jpg,8,170429367,https://m.bunjang.co.kr/products/170429367
1215,미개봉)정품) 갤럭시워치4 삼성 밀레니즈 스트랩 40mm 실버,"갤럭시워치4,스트랩,40mm,실버",경기도 수원시 팔달구 지동,미개봉 신품입니다,https://media.bunjang.co.kr/product/170429277_{cnt}_1637333813_w{res}.jpg,2,170429277,https://m.bunjang.co.kr/products/170429277
1216,애플워치se 실버 40mm,"애플워치se,애플워치se44,애플워치se미개봉,애플워치,실버",충청북도 청주시 청원구 오창읍,"비닐도 안뜯은 새상품입니다.

선물받았지만 이미 갖고있어서 팔아요.

연락주세요.",https://media.bunjang.co.kr/product/170556369_{cnt}_1637531607_w{res}.jpg,1,170556369,https://m.bunjang.co.kr/products/170556369
1217,애플워치se 40mm 실버 ,"애플워치,애플워치se,애플워치se40,애플워치미개봉,애플워치se44미개봉",충청북도 청주시 청원구 오창읍,"비닐도 안뜯은 새상품입니다.

선물받았지만 이미 갖고있어서 팔아요.

연락주세요.",https://media.bunjang.co.kr/product/170291264_{cnt}_1637531615_w{res}.jpg,2,170291264,https://m.bunjang.co.kr/products/170291264
1218,순토 스파르탄 스포츠 WHR 블루,"순토,순토스파르탄,스마트워치,가민,러닝",서울특별시 금천구 독산제2동,"순토 스파르탄 스포츠 WHR입니다'
사용하다가 보관해서
상태는 좋고,
액정보호필름도 붙어있습니다.",https://media.bunjang.co.kr/product/161263429_{cnt}_1628470811_w{res}.jpg,7,161263429,https://m.bunjang.co.kr/products/161263429
1219,애플워치 정품스트랩(5/6용) 40mm,"애플워치,스트랩,애플,애플워치스트랩",서울특별시 금천구 독산제2동,애플워치 스트렙 40mm,https://media.bunjang.co.kr/product/160451298_{cnt}_1627615941_w{res}.jpg,4,160451298,https://m.bunjang.co.kr/products/160451298
1220,애플워치 로디네르 아이스드 에디션 44mm ,"로디네르,애플워치,애플워치44,아이스드,애플",전라남도 목포시 연동,"2회착 했고 상태 좋습니다.
일괄판매
워치는 미포함 X",https://media.bunjang.co.kr/product/163313580_{cnt}_1636708537_w{res}.jpg,8,163313580,https://m.bunjang.co.kr/products/163313580
1221,로디네르 애플워치 밴드 44 워치 X,"로디네르,애플워치,44mm,아이스",전라남도 목포시 연동,"42-44mm 사이즈 또한 현재 일부 보유 재고만 남아있으며, 재생산 없을 예정입니다. 

Applewatch Band (Iced-out edition) 

​

로디네르에서 새롭게 선보이는 애플워치 밴드 아이스드-아웃 에디션은 

까르띠에 팬더 워치에서 영감을 받은 7-line 클래식 쥬얼 밴드 디자인에 인조 다이아몬드 소재인 큐빅 지르코니아 400여개가 고급스럽게 세팅되어 있는 모델로

밴드의 소재는 패션 주얼리에서 자주 사용하는 brass 소재에 백금(로듐) 도금으로 마감되어 있습니다.

​

또한, 38-40mm와 42-44mm 사이즈의 밴드 폭 모두 18mm로 동일하게 제작 되어 클래식한 드레스 워치의 고급스러운 느낌과 착용시 편안함을 높였습니다.

​

*38-40mm 모델의 무게는 70g, 42-44mm 사이즈는 75g입니다. 

​

​

​

​
워치 미포함

*애플워치 사이즈에 따른 밴드 선택 관련

로디네르의 애플워치 밴드는 기본적으로 애플워치 전세대 사이즈와 호환이 가능합니다.

 애플워치 1,2,3 시리즈의 38mm 모델과 애플워치 4,5 시리즈의 40mm 모델은 38-40mm 사이즈 밴드 

/  1,2,3 시리즈의 42mm 모델과 4,5 시리즈의 44mm 모델은  42-44mm 사이즈 밴드를 선택하시면 됩니다.

또한, 출시 예정인 6 시리즈 및 SE 모델 또한 기존 40mm / 44mm 밴드와 호환 가능합니다.",https://media.bunjang.co.kr/product/159542507_{cnt}_1636708509_w{res}.jpg,3,159542507,https://m.bunjang.co.kr/products/159542507
1222,애플워치se 40 gps 에르메스 싱글투어+화이트실리콘밴드,"애플워치,에르메스,시계",충청북도 청주시 청원구 오창읍,"약간의 실기스 있구요
본품에 에르메스 싱글투어 줄 같이 드려요
(옆면 접히는 부분이 손상되었는데 시계방 가서 기리메칠 해달라고 하시면 새것처럼 원복 가능 2만원정도)
바로 쿨거래(택배가능) 하시면 네고 해드릴게요",https://media.bunjang.co.kr/product/163963561_{cnt}_1632870952_w{res}.jpg,5,163963561,https://m.bunjang.co.kr/products/163963561
1223,링케 베젤 스타일링 42mm 애플워치 블랙,"링케,링케베젤링,애플워치,애플워치3,애플워치베젤",경기도 안양시 동안구 범계동,"애플워치 1.2.3 42mm용 베젤입니다

유광블랙입니다

새상품이고

애플워치 정리해서 팝니다

현재올품절중으로 구하기 힘든 제품

배송비는 포함


http://www.e-himart.co.kr/app/goods/goodsDetail?goodsNo=0002675242&fromShop=naver_db99&utm_source=naver&utm_medium=PRICE&utm_campaign=naver_db99&NaPm=ct%3Dkt2i20g8%7Cci%3D6c73e0370eff547a34b1d8bfb23947d88***-****-****e8e54
",https://media.bunjang.co.kr/product/163420733_{cnt}_1635568691_w{res}.jpg,2,163420733,https://m.bunjang.co.kr/products/163420733
1224,미밴드4 풀박+필름,"스마트워치,웨어러블,운동,헬스,시계",경기도 부천시 상동,"미밴드4 판매합니다!
필름 붙이고 사용하였어서 제품에 기스, 하자 없습니다!
상태 이상없고, 잘 포장해서 풀박스 상태로 보관하고있습니다!

네고, 택배 가능합니다^!^",https://media.bunjang.co.kr/product/170069872_{cnt}_1637043370_w{res}.jpg,2,170069872,https://m.bunjang.co.kr/products/170069872
1225,갤럭시액티브2 40mm,"갤럭시워치액티브2,로즈골드,갤럭시,워치2,40mm",경기도 수원시 영통구 태장동,"워치액티브2 40mm 로즈골드
워치4 생겨서 정리합니다

상품정보 ㄱ
액티브2  40mm 배송비포함.
풀박 구성그대로 배송합니다. 
스크랩은 사재사용으로 정품 스크랩은 미사용했어요.
충전기 케이블 손상있으나 사용 문제없어요
이거로 가격조정했어요
액정 풀커버 사용으로  상태 좋아요
화면 풀커버 보호캡 2개, 커버한개 서비스--!!!
에눌 가능하니 가격 문의주세요!!!",https://media.bunjang.co.kr/product/165466060_{cnt}_1637362487_w{res}.jpg,2,165466060,https://m.bunjang.co.kr/products/165466060
1226,(새상품) 애플워치 44mm 정품 스트랩 팝니다,"애플워치,애플워치스트랩,애플워치정품스트랩",인천광역시 서구 청라2동,"한 번도 착용한 적 없는 새 상품 입니다
제가 직접 배달하겠습니다😉",https://media.bunjang.co.kr/product/169000428_{cnt}_1637133752_w{res}.jpg,3,169000428,https://m.bunjang.co.kr/products/169000428
1227,워치3 45mm블랙,"워치3,45mm",경상남도 사천시 향촌동,"워치3 입니다  액정필름 테두리실리콘캐이스 스포츠밴드
생활기스전혀  없어요 실리콘밴드 액정필름 테두리가드 다 드립니다~",https://media.bunjang.co.kr/product/165882338_{cnt}_1637580036_w{res}.jpg,2,165882338,https://m.bunjang.co.kr/products/165882338
1228,(새제품) 애플워치 3 38mm 스그,"애플,워치,애플워치3,스그,38mm",부산광역시 북구 덕천제3동,"애플워치3를 선물 받았는데 전 갤럭시 유저입니다..😢
워치 사이즈 38mm입니다!
물어보고 싶으신 거 있으시면 편하게 물어보세요!
직거래 부산입니다 ! ! 교신 안해요😅",https://media.bunjang.co.kr/product/168683278_{cnt}_1637350207_w{res}.jpg,2,168683278,https://m.bunjang.co.kr/products/168683278
1229,애플워치 se 40mm 실버 gps모델 ,"애플워치,애플워치se,애플워치40mmse",전라남도 고흥군 도양읍,9월12일에 구매했고요 실착은 10번정도 되는데 일할때 꼈더니 옆 쪽에 기스 있습니다ㅠㅠ 사진으로 확인해주시고 케이스는 잃어버려서 없습니다 충전기랑 같이 드려요,https://media.bunjang.co.kr/product/170641307_{cnt}_1637540896_w{res}.jpg,2,170641307,https://m.bunjang.co.kr/products/170641307
1230,애플워치se 40mm 스페이스그레이 ,"애플워치,애플워치se,애플워치se40,스페이스그레이,애플워치40mm",경기도 화성시 동탄4동,"구매후 1회 착용했습니다 풀구성

거의 새상품이라고 보셔도 됩니다

기스하나 없고 스트랩은 아예 미사용 입니다

네고 어렵습니다 쿨거 택포 번톡 주세요


",https://media.bunjang.co.kr/product/168536351_{cnt}_1637526603_w{res}.jpg,5,168536351,https://m.bunjang.co.kr/products/168536351
1231,갤럭시워치3 41mm 블루투스 팝니다,"갤럭시워치,삼성,손목시계",경기도 고양시 일산동구 풍산동,"작년에 8월에 갤럭시노트20 구매하면서 같이구매했습니다.
블루투스버전입니다.
41미리구요.
구성은 사진과 같습니다.
충전기는 사용하지않아 새제품이구요 
순정가죽 스트랩을 쓰긴썻는데 사진과 같은상태입니다. 
마지막 사진은 가운데 부분에 기스가 있는데 사진에는 보이지않내요. 빛에 반사하지 않으면 보이지 않습니다.
택배비 착불또는 선불시3000원 추가됩니다",https://media.bunjang.co.kr/product/163912890_{cnt}_1631027587_w{res}.jpg,9,163912890,https://m.bunjang.co.kr/products/163912890
1232,애플워치 se 실버40mm gps 배터리효율 100,"애플워치,애플워치se,애플워치se40실버,애플워치40mmse,애플워치40mm",광주광역시 남구 월산동,5월 구매 후 착용 잘 안하게되어서 내놓아요! 물론 생활기스도 없구요! 하지만 기본 화이트 실리콘스트랩 사라져서 싸게 드리고 따로구매한 스트랩2개 드립니다. ,https://media.bunjang.co.kr/product/170447981_{cnt}_1637525386_w{res}.jpg,3,170447981,https://m.bunjang.co.kr/products/170447981
1233,애플워치 se 40mm 스페이스그레이,"애플워치,애플워치se,애플워치7,애플,애플워치se40",,"5월달에 구매했구요 박스랑 다 있습니다 
베터리 성능 98 스트랩끼우는곳에 기스 살짝잇어요 자세히 안보면 안보여요
급처합니다~ 구매하시면 스트랩 있는거 다 드려요
",https://media.bunjang.co.kr/product/170619483_{cnt}_1637540552_w{res}.jpg,8,170619483,https://m.bunjang.co.kr/products/170619483
1234,애플워치 se 스그40mm>>실버40mm 교환원해요,"애플워치se,애플워치,애플워치se40,애플,애플워치se미개봉",부산광역시 남구 문현제4동,"
기스없고 배터리 효율 100프로에요
정품 스트랩 개봉도 안했어요.ᐟ 
풀박에 하자없고 효율100인 se실버랑 교환원해요😊

",https://media.bunjang.co.kr/product/170641035_{cnt}_1637525049_w{res}.jpg,1,170641035,https://m.bunjang.co.kr/products/170641035
1235,(새상품) 톰브라운 폴드2 워치 가죽 스포츠 시계줄 스트랩,"톰브라운,워치,시계줄,스트랩,폴드",전라북도 익산시 어양동,"톰브라운 폴드2 워치 가죽 스포츠 시계줄 스트랩
상태 새제품
길이 20mm 
호환 모델 갤럭시워치 4, 갤럭시워치 4 클래식, 갤럭시 워치 3 41mm, 갤럭시 워치 액티브 2 다 사용 가능합니다
직거래 택배 번개페이 가능합니다

따로 구매시
톰브라운 워치 화이트 가죽 시계줄 스트랩 15
톰브라운 워치 블랙 스포츠 시계줄 스트랩  7
일괄 20",https://media.bunjang.co.kr/product/170457584_{cnt}_1637376891_w{res}.jpg,2,170457584,https://m.bunjang.co.kr/products/170457584
1236,애플워치6 40mm 셀룰러 스테인리스 에케플 O,"애플워치,스테인리스,스텐,40mm,애플",서울특별시 도봉구 방학제1동,"a2293 정품제품입니다

배터리 성능 스샷처럼 100퍼입니다
심전도 심박재는거 기능테스트 몇번하고 아날로그 시계차고다녀서 쓰질않았습니다
실기스도 없는 시착2회정도한 극미새상품급입니다
22년12월27일까지 총 4번리퍼 가능합니다
리퍼시 국내정품 새상품으로 교환해줍니다
알리에서 산 시계줄 몇개와 구매했을때 있던 애플정품 스포츠밴드 하얀색 새거 드립니다

내고X 쿨거래만 연락주세요",https://media.bunjang.co.kr/product/167595268_{cnt}_1637524753_w{res}.jpg,2,167595268,https://m.bunjang.co.kr/products/167595268
1237,애플워치se 40mm,"애플,애플워치,애플워치se,애플워치se40,애플워치se40스그",,"구매 후 거의 사용하지 않음
생활기스 거의 없음
가죽 끈 같이 처분
풀박스",https://media.bunjang.co.kr/product/170240616_{cnt}_1637492562_w{res}.jpg,6,170240616,https://m.bunjang.co.kr/products/170240616
1238,애플워치3,"애플워치,애플,시계,손목시계,워치",경기도 동두천시 불현동,"8월에 구매해서 가죽밴드로 
한번사용하고 사용한적없습니다 

잔고장,기스 절대없습니다
(교환안합니다)",https://media.bunjang.co.kr/product/167214737_{cnt}_1637384624_w{res}.jpg,2,167214737,https://m.bunjang.co.kr/products/167214737
1239,갤럭시 워치 4,"갤4,미개봉,2021년제조",부산광역시 수영구 민락동,"갤럭시워치4 40m gps
실버 2  21년 9월, 10월
블랙 2 21년 8월, 10월
부산 직거래 가능.
일괄 95만
각개 24만",https://media.bunjang.co.kr/product/169255684_{cnt}_1637261169_w{res}.jpg,2,169255684,https://m.bunjang.co.kr/products/169255684
1240,갤럭시 워치 밴드 20mm M/L,"갤럭시워치,밴드,스포츠밴드,화이트,20mm",경기도 광주시 오포읍,"삼성닷컴 구매 정품

이른오전 및 늦은저녁 신현리 직거래
낮시간 수원 정자동 직거래 우선
선입금 착불 택배 가능",https://media.bunjang.co.kr/product/164522720_{cnt}_1633790162_w{res}.jpg,2,164522720,https://m.bunjang.co.kr/products/164522720
1241,애플워치6 스테인리스 실버 44mm + 밀레니즈루프실버,"애플워치6,애플워치644mm,애플워치6셀룰러,애플,거의새거",경기도 평택시 비전1동,"애플워치6 스테인리스 실버 44mm + 밀레니즈루프실버 (GPS+샐룰러 모델)

구입가격 1,019,000원

직업특성상 스마트워치를 사용하기가 힘들어서 실제 착용은 한달 정도됩니다. 
기스, 하자, 기능상 문제 전혀 없는 ss급입니다.

11월 08일 현재 배터리 성능 최대치 100%

필요시 제품자세한사진 보여드리겠습니다.

직거래는 평택 동삭동 법원앞에서 진행 합니다.

급전이 필요하여 팔게 되었고 쿨거래시 절충가능",https://media.bunjang.co.kr/product/169785431_{cnt}_1637072259_w{res}.jpg,5,169785431,https://m.bunjang.co.kr/products/169785431
1242,애플워치 팝니다,"애플워치,애플워치5,애플워치se",,"애플워치 전 기종 팝니다
최저 매진을 남겨 소비자에게 최적의 상품을 제공하고자
직접 발품을 팔아 장사를 하는 에이폰 입니다. 1~2만원
싸게 구입하고자 하시다가 사기를 당하는 일이 허다합니다. 믿고 구매해주시면 최고의 제품을 제공하겠습니다!
애플워치1
애플워치2
애플워치3
애플워치4
애플워치5
애플워치6
애플워치se
등급:B~S
본인의 사정에 맞게 가장 최고의 제품을 전해드리겠습니다
편하게 문의 주세요!",https://media.bunjang.co.kr/product/163259042_{cnt}_1630403094_w{res}.jpg,1,163259042,https://m.bunjang.co.kr/products/163259042
1243,애플워치1세대 대랑입고!![무료배송],애플워치,,"제품명:애플워치1세대
상품설명: 1세대 제품들이 대량 입고 되었습니당 
구성은 스트랩&기기&충전기 나가구요 시계,운동용,음악 감상 등으로 충분히 사용 가능하세요!! 멋내기 용으로도 충분하시구요 입문용으로도 좋아서 대량입고 하였습니다~~ 
가격대는 9만원 이상부터 있고 상태는 기스 제외하면 전혀 이상없는 A급 이상들로 엄선하여 준비하였으니 싼맛에 애플워치 이용하실 분들&학생분들 등등 편하게 연락주세요!!",https://media.bunjang.co.kr/product/170640625_{cnt}_1637523069_w{res}.jpg,1,170640625,https://m.bunjang.co.kr/products/170640625
1244,애플워치se44mm gps 실버,애플워치se,,"애플워치 se44mm 실버구요 gps입니다
구매시기는 요번년도 3월이구요
샀지만 필요 없어서 팝니다
상태는 매우 좋구요 
풀박입니다
시계줄도 3개정도 있습니다 메탈 기본 스포츠
사진 원하시면 보여드립니다
돈이 급해서 팝니다ㅠ",https://media.bunjang.co.kr/product/169862974_{cnt}_1636862619_w{res}.jpg,1,169862974,https://m.bunjang.co.kr/products/169862974
1245,갤럭시워치 스트랩새거,"스트랩,워치,갤럭시,40mm,20mm스트랩",인천광역시 남동구 구월4동,"택배비까지18000원ㆍ정도들엇구용
제나이에차기좀그러네요ㅜ이쁜뎅..반값택배합니당",https://media.bunjang.co.kr/product/168076539_{cnt}_1635223211_w{res}.jpg,3,168076539,https://m.bunjang.co.kr/products/168076539
1246,애플워치 se 40mm,"애플워치,애플워치se,40mm",대전광역시 중구 목동,"애플워치se 40mm 팝니다
실사용 2개월 상태 완전 좋아요
풀박스 충전선 기본 스트랩+ 메탈 스트랩 공짜로 드려요~ 
꽉 막힌 사람 아니에요~ 번개톡 주세요

*환불절대 불가능 합니다*",https://media.bunjang.co.kr/product/170640254_{cnt}_1637521881_w{res}.jpg,1,170640254,https://m.bunjang.co.kr/products/170640254
1247,애플워치se44mm 실버 S급 일주일 사용 판매,"애플워치,애플워치se,se44mm,애플워치se44m",대전광역시 동구 용운동,"풀박스 풀구성 기스 찍힘 하나 없음 
상태 S급 저랑 안맞아서 판매합니다",https://media.bunjang.co.kr/product/170549243_{cnt}_1637477238_w{res}.jpg,5,170549243,https://m.bunjang.co.kr/products/170549243
1248,갤럭시 워치 액티브2 44mm 스테인리스 SM-R820N,"갤럭시워치,갤럭시워치액티브2,스마트워치,액티브2,스테인리스",경기도 평택시 지산동,"갤럭시 워치 액티브2 44mm 스테인리스 SM-R820N
갤럭시 워치 액티브2 최상위 최고가 모델

최상 컨디션 본체+충전기 포함 풀박스
블랙 실리콘 스트랩
블랙 밀레니즈 루프 메탈 스트랩
블랙 삼성 정품 스트랩
브라운 삼성 정품 스트랩
실버 타임라인 베젤링
블랙 링케 풀커버 케이스
투명 TPU 풀커버 케이스
실버 TPU 풀커버 케이스
블랙 TPU 풀커버 케이스
로즈골드 TPU 풀커버 케이스
케이스질, 줄질 모두 가능하도록

☆모두 드립니다☆",https://media.bunjang.co.kr/product/164721653_{cnt}_1637521401_w{res}.jpg,2,164721653,https://m.bunjang.co.kr/products/164721653
1249,스트로만 스마트워치,"스마트워치,스트로만",경기도 광주시 오포읍,"스트로만 스마트워치 택비 포함 39000원
풀박스,새상품 물건 사고 한번도 사용한적 없습니다
교환 안되구요 쿨거 하시면 35000원에 드려요
거래는 번개페이 또는 선입금 받고 택배 보내드립니다 ",https://media.bunjang.co.kr/product/170540472_{cnt}_1637434805_w{res}.jpg,3,170540472,https://m.bunjang.co.kr/products/170540472
1250,애플워치se 나이키 에디션 40mm,"애플워치se,애플워치40mm",경기도 평택시 오성면,"배터리 성능 97이고
충전기도 드려요 
연락주세양",https://media.bunjang.co.kr/product/170329635_{cnt}_1637248572_w{res}.jpg,6,170329635,https://m.bunjang.co.kr/products/170329635
1251,애플워치,파름신오신날,서울특별시 은평구 불광제2동,애플워치7,https://media.bunjang.co.kr/product/170639618_{cnt}_1637519923_w{res}.jpg,1,170639618,https://m.bunjang.co.kr/products/170639618
1252,애플워치6 에르메스 40mm S급 풀박스 배터리 97%,"애플워치6,워치6,애플워치6에르메스,워치6에르메스",서울특별시 종로구 혜화동,"애플워치6 에르메스 40mm S급 풀박스 배터리 97%

1. 액정 상태 : 잔기스 없는 S급

2. 본체 상태 : 잔기스 없는 S급

3. 기능 상태 : 모든 기능 정상 작동

4. 배터리 상태 : 97%

5. 구성품 : 박스와 충전기, 정품 에르메스 스포츠밴드

6. 무상보증기간 : 2023년 1월 11일까지

7. 수리여부 : 사설수리 이력 없음



번개페이 안전결제 환영합니다

따로 연락안주셔도 바로 신청하시면 됩니다



서울 혜화, 서울 잠실, 경기도 하남 직거래 가능합니다

가까운 지역이시고 시간만 맞는다면 직접 가져다드립니다

죄송하지만 가격절충은 사양합니다

오늘도 좋은하루 되세요~!",https://media.bunjang.co.kr/product/170639534_{cnt}_1637551321_w{res}.jpg,10,170639534,https://m.bunjang.co.kr/products/170639534
1253,애플워치6 44mm 스테인리스 실버 S급 풀박스 배터리 100%,"애플워치6,워치6,애플워치6스테인리스",서울특별시 종로구 혜화동,"애플워치6 44mm 스테인리스 실버 S급 풀박스 배터리 100%

1. 액정 상태 : 잔기스 없는 S급

2. 본체 상태 : 잔기스 없는 S급

3. 기능 상태 : 모든 기능 정상 작동

4. 배터리 상태 : 100%

5. 구성품 : 박스와 충전기, 정품 화이트 스포츠밴드

7. 무상보증기간 : 2022년 9월 11일

6. 수리여부 : 사설수리 이력 없음



번개페이 안전결제 환영합니다

따로 연락안주셔도 바로 신청하시면 됩니다



서울 혜화, 서울 잠실, 경기도 하남 직거래 가능합니다

가까운 지역이시고 시간만 맞는다면 직접 가져다드립니다

죄송하지만 가격절충은 사양합니다

오늘도 좋은하루 되세요~!",https://media.bunjang.co.kr/product/170639362_{cnt}_1637551345_w{res}.jpg,10,170639362,https://m.bunjang.co.kr/products/170639362
1254,애플워치SE 40mm GPS 애플케어,"애플워치,애플워치se,애플워치se40",서울특별시 관악구 대학동,"애플케어 보증기간 23년 5월7일 까지입니다.

스트랩까지 같이 드리구요. (정품X)

배터리 성능상태 100%

화면에 아주 희미한 잔기스 조금 있습니다.

박스 다 없어서 조금네고해서 판매합니다

직거래는 신림역근처에서합니당

택배가능합니다
번개페이 가능합니다

",https://media.bunjang.co.kr/product/168181952_{cnt}_1637208243_w{res}.jpg,9,168181952,https://m.bunjang.co.kr/products/168181952
1255,애플워치3 GPS 42mm 스그,"애플워치,애플워치3,애플워치42mm",경기도 남양주시 오남읍,"본품 + 충전기 이고,
입금 해주시면 편의점 택배로 바로 보내요.",https://media.bunjang.co.kr/product/170593278_{cnt}_1637487043_w{res}.jpg,2,170593278,https://m.bunjang.co.kr/products/170593278
1256,애플워치3 새상품,"애플워치3,애플워치,애플",서울특별시 도봉구 방학제1동,"풀박스 새상품입니다 한번도 차고 나가서 사용한적 없습니다. 필요없어서 팝니다

케이스와 스트랩 2개 여분은 서비스로 드립니다!

제조년월은 2021년 10월입니다
직거래 장소는 방학역입니다",https://media.bunjang.co.kr/product/170239585_{cnt}_1637237490_w{res}.jpg,5,170239585,https://m.bunjang.co.kr/products/170239585
1257,스마트 워치,"스마트,워치",부산광역시 북구 덕천제1동,"스마트 워치1개를 팔아요
필요하시는 분은 연락을 주세요
부탁합니다
***-****-****",https://media.bunjang.co.kr/product/167063718_{cnt}_1636773684_w{res}.jpg,1,167063718,https://m.bunjang.co.kr/products/167063718
1258,애플워치3 38mm 풀박,"애플워치,애플워치3,풀박스,애플,충전기포함",경기도 평택시 중앙동,"충전기 포함 풀박스입니다
배터리 성능 100
매탈스트랩,체인스트랩,케이스 드립니다
사진과 같이 생활기스 있습니다",https://media.bunjang.co.kr/product/166522497_{cnt}_1634618070_w{res}.jpg,2,166522497,https://m.bunjang.co.kr/products/166522497
1259,"44mm UAG 시빌리언 애플워치 케이스, 스트랩 일괄판매","애플워치,애플워치se,애플워치케이스,애플워치스트랩,44mm",대구광역시 달성군 다사읍,"구매하고 한번 사용하고 스타일이 저와 안맞아서 판매합니다.
UAG 케이스 중에서도 최강자 입니다.
애플케어 구매하지마시고 저렴한가격에 가져가세요.
단단하고 장•탈착시 기스발생안해요.
UAG 공홈에서 두개가격 65,960원입니다.
쿨거래시 스포츠밴드 하나 더 챙겨드립니다.
많은 연락주세요.",https://media.bunjang.co.kr/product/168928256_{cnt}_1636004338_w{res}.jpg,4,168928256,https://m.bunjang.co.kr/products/168928256
1260,애플워치 나이키 44mm 스트랩 판매합니다,"새상품,애플워치,스트랩",,"사진찍으려고 개봉만 해본 새상품입니다.
택포 35000에 판매합니다",https://media.bunjang.co.kr/product/170406810_{cnt}_1637319980_w{res}.jpg,1,170406810,https://m.bunjang.co.kr/products/170406810
1261,애플워치3 38mm 교환,"애플워치3,애플워치,애플워치교환",,"스그인데 실버랑 교환원해요 

비슷한 상품급 연락주세요!",https://media.bunjang.co.kr/product/170638776_{cnt}_1637517663_w{res}.jpg,3,170638776,https://m.bunjang.co.kr/products/170638776
1262,애플워치 se 실버 나이키 미개봉 구합니다 ,애플워치,,"애플워치 se 실버 나이키 미개봉 모델 구합니다 
스트랩 있는데 안쓰거 있으시면 주시면 너무 감사하겠습니다",https://media.bunjang.co.kr/product/170213218_{cnt}_1637152007_w{res}.jpg,1,170213218,https://m.bunjang.co.kr/products/170213218
1263,"갤럭시워치2,3","워치,갤럭시워치,스마트워치",경기도 의정부시 의정부1동,"갤럭시워치 두개올려봐요
그간 갤럭시를 쓰다 아이폰으로 갈아타서 
안쓰게된지 꽤되서 내놔요
워치3는 145000원
워치2는 85000원
두개다 하시면 22에드릴게요



스트랩은 워치3는 제가 여름에 착용하고 안써서
이사오면서 기본스트랩을 잃어버렸어요
어차피 구매하시면 새로 스트랩사셔야할거라서
사용하시기에 괜찮으시면 저 스트랩도 동봉해드릴게요
그리고 워치2는 기본스트랩입니다

직거래를 원하시면 의정부역근처 번화가쪽에서 하고싶어요

추가_ 충전하고 초기화해뒀어요 ㅎㅎ 
",https://media.bunjang.co.kr/product/168540443_{cnt}_1635709844_w{res}.jpg,3,168540443,https://m.bunjang.co.kr/products/168540443
1264,애플워치7 45mm 미드나이트,"애플워치,애플워치7",경기도 고양시 일산동구 마두1동,"잔기스가 생겨서
시계 안차고 다니려고 판매합니다
구매한지 일주일도 안됐습니다
윤곽페이스가 아니라면 잘 보이진 않아요

일산에서 직거래합니다
택배시 3000원 추가 됩니다",https://media.bunjang.co.kr/product/169718197_{cnt}_1636975454_w{res}.jpg,5,169718197,https://m.bunjang.co.kr/products/169718197
1265,애플워치se 스페이드그레이,"애플워치40,애플워치40mm,스트랩",경기도 안산시 상록구 반월동,애플워치 크기 40이고요 상태 좋습니다 기스도 없습니다.풀박이고 충전기도 다 드립니다 스트랩은 기본으로 나오는 검은색이고요 . 연락부탁드립니다,https://media.bunjang.co.kr/product/170166168_{cnt}_1637205929_w{res}.jpg,3,170166168,https://m.bunjang.co.kr/products/170166168
1266,애플워치7 45mm 셀룰러 스타라이트 미개봉 잔여 2개,"45셀룰러,45셀룰러스타,스타45셀룰러,45스타라이트,파름신오신날",경기도 시흥시 목감동,"애플워치7 45mm 셀룰러 스타라이트 미개봉 잔여 2개

애플코리아 정품이며 미개봉 새상품 정가 판매합니다. 

지금 결제주시면 내일 도착분으로 배송지변경 가능해요!

직거래는 광명 시흥 안산 안양입니다!

먼거리는 번개페이 택포 보내드립니다. 

번개톡주세요!

감사합니다. ",https://media.bunjang.co.kr/product/169973531_{cnt}_1637571566_w{res}.jpg,2,169973531,https://m.bunjang.co.kr/products/169973531
1267,애플워치7 45mm 셀룰러 실버 스테인리스 밀레니즈 루프,"애플워치7스테인리스,애플워치7실버,워치745,45셀룰러,파름신오신날",경기도 시흥시 목감동,"애플워치7 45셀룰러 실버 스테인리스 밀레니즈 루프

미개봉 새상품 잔여 2개

직거래 우선으로 진행하며 

타지역 오후 4시전 입금시 당일 우체국택배 배송됩니다!

번개톡으로 문의주세요!

감사합니다. ",https://media.bunjang.co.kr/product/169357438_{cnt}_1637571642_w{res}.jpg,3,169357438,https://m.bunjang.co.kr/products/169357438
1268,애플워치7 45mm GPS 스타라이트 미개봉 잔여 2개,"애플워치7,애플워치7스타라이트,애플워치745,45스타라이트,파름신오신날",경기도 시흥시 목감동,"애플워치7 45mm GPS 스타라이트 미개봉 새상품

오늘 추가 입고된 제품이며 재고 4개 남았습니다. 

직거래 시흥 목감이며 안전결제 택배거래 가능합니다!

평일 기준 오후 4시전 결제건에 한해 

당일 우체국택배 발송됩니다!

번개톡으로 문의주세요!

감사합니다!",https://media.bunjang.co.kr/product/170024241_{cnt}_1637225565_w{res}.jpg,2,170024241,https://m.bunjang.co.kr/products/170024241
